"施設ID","作業用番号","作業内容フラグ_区分","作業内容フラグ_内訳","作業内容フラグ_内訳補足","施設名","施設名_ﾌﾘｶﾞﾅ","路線名","道路種別","架設年度_西暦","架設年度_推測","供用年度_西暦","橋梁種別","橋長(m)","径間数","幅員(m)","上部構造形式","上部工（使用材料）","上部工（構造形式）","下部構造形式","基礎形式","溝橋(ｶﾙﾊﾞｰﾄ)","道路管理者_区分","道路管理者_名称","道路管理者_管理事務所名","行政区域_都道府県名","行政区域_市区町村名","起点側位置_緯度","起点側位置_経度","距離標(KP)","上り・下り線","当該道路_緊急輸送路","道路橋下状況_道路_緊急輸送路","道路橋下状況_道路_道路管理者","道路橋下状況_鉄道","代替路の有無","自専道/一般道","高規格幹線道路区分","占用物件(名称)","施設諸元_備考","点検記録_点検実施年度","点検記録_点検実施年月","点検記録_判定区分","過去の点検表記録様式ファイル名","点検表記録様式ファイル名","所見等(任意)","長寿命化修繕計画","点検・修繕_備考","確認書記載_点検・修繕計画_2019","確認書記載_点検・修繕計画_2020","確認書記載_点検・修繕計画_2021","確認書記載_点検・修繕計画_2022","確認書記載_点検・修繕計画_2023","確認書記載_点検・修繕計画_2024","確認書記載_点検・修繕計画_2025","確認書記載_点検・修繕計画_2026","確認書記載_点検・修繕計画_2027","確認書記載_点検・修繕計画_2028","確認書記載_点検方法","確認書記載_修繕方法","確認書記載_点検済分類","確認書記載_跨線部判定結果","確認書記載_修繕済分類","確認書記載_跨線部再判定結果","確認書に点検時期の記載がない理由","跨線対象_鉄道_JR_1","跨線対象_鉄道_JR_2","跨線対象_鉄道_JR_3","跨線対象_鉄道_JR_4","跨線対象_鉄道_大手民鉄_1","跨線対象_鉄道_大手民鉄_2","跨線対象_鉄道_大手民鉄_3","跨線対象_鉄道_準大手_1","跨線対象_鉄道_準大手_2","跨線対象_鉄道_公営_1","跨線対象_鉄道_公営_2","跨線対象_鉄道_中小民鉄_1","跨線対象_鉄道_中小民鉄_2","跨線対象_鉄道_中小民鉄_3","跨線対象_鉄道_中小民鉄転換鉄道等_1","跨線対象_鉄道_中小民鉄転換鉄道等_2","跨線対象_鉄道_貨物鉄道(JR以外）_1","跨線対象_鉄道_貨物鉄道(JR以外）_2","跨線対象_鉄道_モノレール_1","跨線対象_鉄道_モノレール_2","跨線対象_鉄道_新交通システム_1","跨線対象_鉄道_新交通システム_2","跨線対象_鉄道_鋼索鉄道_1","跨線対象_鉄道_鋼索鉄道_2","跨線対象_鉄道_無軌条電車_1","跨線対象_鉄道_無軌条電車_2","跨線対象_軌道_公営_1","跨線対象_軌道_公営_2","跨線対象_軌道_中小民鉄_1","跨線対象_軌道_中小民鉄_2","跨線対象_軌道_モノレール_1","跨線対象_軌道_モノレール_2","跨線対象_軌道_新交通システム_1","跨線対象_軌道_新交通システム_2","跨線対象_その他","通行規制_規制内容","通行規制_規制内容_詳細","通行規制_新規追加","通行規制_規制内容変更","通行規制_開始年度","通行規制_規制までの橋齢","規制解除（予定）年度","規制原因_自由入力","通行規制_原因コード","通行規制_原因_具体的内容の分類","通行規制_原因_詳細","補修等実施状況","補修等実施予定時期","補修等実施予定年月","撤去措置区分","新設設計時の適用基準","橋の重要度","耐震補強の状況","性能３を満たすための対策状況","性能３を満たすための対策完了目標年度","性能２を満たすための対策状況","性能２を満たすための対策完了目標年度","橋種_一般橋","橋種_特殊橋_トラス橋","橋種_特殊橋_吊り橋","橋種_特殊橋_斜張橋","橋種_特殊橋_その他特殊橋梁","対策メニュー_基礎（フーチング含む）","対策メニュー_橋台","対策メニュー_橋脚","対策メニュー_橋脚_うち段落とし部","縁対策メニュー_縁端拡幅","対策メニュー_落橋防止構造","対策メニュー_変位制限構造（横変位拘束構造）","対策メニュー_支承交換","対策メニュー_段差防止構造","対策メニュー_上部工補強","対策メニュー_その他","図面の有無","基礎の耐震補強_適用基準・図面類","基礎の耐震補強_基礎の照査結果","基礎の耐震補強_液状化エリア","基礎の耐震補強_簡易判定","単径間の橋梁_種類","単径間の橋梁_照査の有無","ロッキング橋脚を有する橋梁","パイルベント橋脚を有する橋梁","全国地震予想地図での発生確率","跨道橋_用途種別","跨道橋の状況_現在未使用","跨道橋の状況_今後の利用","跨道橋の状況_撤去計画の有無","跨道橋の状況_撤去計画無しの理由","跨道橋下の管理者_会社名","跨道橋下の管理者_支社名","跨道橋下の管理者_事務所名","跨道橋下の路線情報_路線区別","跨道橋下の路線情報_高速道路等名称","位置情報_IC間_自","位置情報_IC間_至","位置情報_KP","跨線橋下管理者との管理協定の締結","管理協定_無しの理由","点検実施状況","点検を委託で実施","点検方法","跨線橋下管理者との共有","点検結果_最新の点検時期","点検結果_5年以内の対策","修繕の内容_はく落対策_実施状況","修繕の内容_壁高欄補修_実施状況","修繕の内容_コンクリたたき落とし_実施状況","修繕の内容_塗替塗装_実施状況","修繕の内容_クラック補修_実施状況","修繕の内容_架替_実施状況","修繕の内容_その他_具体的内容","修繕の内容_その他_実施状況","修繕の内容_未実施の理由","耐震補強_実施状況","耐震未照査_該当","耐震未照査_照査実施計画年度","未移管跨線橋_該当","未移管跨線橋_区分","要請（公表）するべきもの","本来管理者_区分","本来管理者名（移管予定先）","移管後_道路法上の道路_該当","移管後_用途種別","移管状況","移管時期"
"36.09601,137.98194","BR0-202151-00011",,,,"金井橋","(ｶﾅｲﾊﾞｼ)","市道（２級）旧三州街道線","市町村道","1988",,"1988","橋","12.9","1","6.0","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","逆Ｔ式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.09601","137.98194","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202012","Ⅱ","市道旧三州街道線_金井橋.xlsx","旧三州街道線_金井橋.xlsx","主桁および床版にひびわれが生じている。排水装置に土砂詰りが見られる。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.09010,137.95810","BR0-202151-00012",,,,"栃窪橋","(ﾄﾁｸﾎﾞﾊｼ)","市道下西条栃窪線","市町村道","1991",,"1991","橋","13.2","1","5.0","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","重力式橋台","直接基礎",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.09010","137.95810","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2024","202411","Ⅱ","下西条栃窪線_栃窪橋.xlsx","市道下西条栃窪線_栃窪橋.xlsx","(橋全体)
構造単位での耐荷性能は低下しておらず、異常等見られないことから次回点検までに何らかの変状が生じる可能性は低いと思われる。
(上部構造)
一部地覆の欠損が見られるが、荷重による欠損ではなく直ちに道路利用者の安全が損なわれるものではない。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H2道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.09889,137.97191","BR0-202151-00013",,,,"社宮寺橋","(ｼｬｸﾞｳｼﾞﾊﾞｼ)","市道中西条側道線","市町村道","1988",,"1988","橋","13.0","1","5.5","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.09889","137.97191","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202103","Ⅱ",,"中西条側道線_社宮寺橋.xlsx","主桁にひびわれが生じている。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.00672,137.82304","BR0-202151-00014",,,,"カグリ橋（４号橋）","(ｶｸﾞﾘﾊﾞｼ)","市道橋戸線","市町村道","1990",,"1990","橋","13.0","1","4.0","③ＲＣ橋_ＲＣ桁橋（その他）","RC橋","桁橋","重力式橋台","直接基礎",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.00672","137.82304","無し","上下線","指定無し","×",,"無し","無","一般道",,,,"2023","202312","Ⅱ","市道橋戸線_カグリ橋.xlsx","市道橋戸線_カグリ橋.xlsx","洗堀がみられる。（災害による通行止め区間内）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.97557,137.82554","BR0-202151-00015",,,,"ハア沢（下）橋","(ﾊｱｻﾜｼﾀﾊｼ)","市道学校線","市町村道","1972",,"1972","橋","13.0","1","2.0","④ＰＣ橋_ＰＣ床版橋（その他）","PC橋","床版橋","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","35.97557","137.82554","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202103","Ⅰ",,"学校線_ハア沢(下)橋.xlsx","橋の機能低下となる損傷無しのため、健全とする。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.10085,137.96778","BR0-202151-00016",,,,"下西条宗張橋","(ｼﾓﾆｼｼﾞｮｳﾑﾅﾊﾘﾊﾞｼ)","市道下西条道南線","市町村道","1988",,"1988","橋","12.0","1","5.0","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.10085","137.96778","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202103","Ⅱ",,"下西条道南線_下西条宗張橋.xlsx","主桁にひびわれ、橋台背面に段差が生じている。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.05002,137.97319","BR0-202151-00017",,,,"上田橋","(ｳｴﾀﾞﾊﾞｼ)","市道上田東線","市町村道","1979",,"1979","橋","11.8","1","4.0","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.05002","137.97319","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2023","202308","Ⅱ","市道上田東線_上田橋.xlsx","市道上田東線_上田橋.xlsx","橋台にコールドジョイント・遊離石灰、舗装にびわれが生じている。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.10249,137.99288","BR0-202151-00018",,,,"四沢３号橋","(ﾖｻﾜ3ｺﾞｳｷｮｳ)","市道上り側道柿沢みどり湖線","市町村道","1984",,"1984","橋","11.7","1","3.0","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","逆Ｔ式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.10249","137.99288","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202103","Ⅰ",,"上り側道柿沢みどり湖線_四沢３号橋.xlsx","道路橋の機能に支障が生じていない。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.13697,137.96714","BR0-202151-00019",,,,"大沢川橋","(ｵｵｻﾜｶﾞﾜﾊﾞｼ)","市道（２級）根治垣千本原線","市町村道","1985",,"1985","橋","12.0","1","5.0","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","逆Ｔ式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.13697","137.96714","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202012","Ⅱ",,"根治垣千本原線_大沢川橋.xlsx","舗装にひびわれが生じている。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.10090,137.98334","BR0-202151-00020",,,,"岩鼻橋","(ｲﾜﾊﾅﾊﾞｼ)","市道旧国道町区柿沢線","市町村道","1990",,"1990","橋","11.8","1","6.6","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","逆Ｔ式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.10090","137.98334","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202012","Ⅰ","市道旧国道町区柿沢線_岩鼻橋.xlsx","旧国道町区柿沢線_岩鼻橋.xlsx","構造に影響を及ぼす損傷は生じていない。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.01101,137.85931","BR0-202151-00021",,,,"メロディー橋","(ﾒﾛﾃﾞｨｰｷｮｳ)","市道（１級）桃岡贄川線","市町村道","1909",,"1909","高架橋","12.0","1","4.0","③ＲＣ橋_アーチ橋","RC橋","アーチ橋","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.01101","137.85931","無し","上下線","指定無し","×",,"その他鉄道","有","一般道",,,,"2023","202310","Ⅱ","桃岡贄川線_メロディー橋.xlsx","市道桃岡贄川線_メロディー橋.xlsx","アーチリブと橋台に補修・補強材の損傷(漏水・遊離石灰,うき)が見られるため、予防保全の観点から状況に応じて措置を講ずることが望ましい。","○","2018.6実施の点検による判定区分：Ⅲ",,,,,,,,,,,,,"全体","Ⅲ",,,,"東海旅客鉄道",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.95557,137.80145","BR0-202151-00022",,,,"鳥居峠線330号橋","(ﾄﾘｲﾄｳｹﾞ330ｺﾞｳﾊｼ)","市道（１級）鳥居峠２号線","市町村道","2002",,"2002","橋","12.0","1","1.5","①鋼橋(ボルト又は鋼溶継手)_Ｈ形鋼（非合成）","鋼橋","桁橋(H桁)","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","35.95557","137.80145","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2021","202106","Ⅰ",,"鳥居峠2号線_鳥居峠330号橋.xlsx","橋梁の機能低下となる損傷は見られないため、健全とする。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H8道示（復旧仕様含む）","Ａ種の橋",,,,,,"1",,,,,"不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","損傷度Ⅳ又はⅢ以下","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.95323,137.79818","BR0-202151-00023",,,,"鳥居峠線334号橋","(ﾄﾘｲﾄｳｹﾞ334ｺﾞｳﾊｼ)","市道鳥居峠2号線","市町村道","2002",,"2002","橋","12.0","1","1.5","①鋼橋(ボルト又は鋼溶継手)_Ｈ形鋼（不明）","鋼橋","桁橋(H桁)","重力式橋台",,,"市区町村","塩尻市","塩尻市","長野県","塩尻市","35.95323","137.79818","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2025","202504","Ⅲ","鳥居峠2号線_鳥居峠334号橋.xlsx","市道鳥居峠2号線_鳥居峠線334号橋.xlsx","（橋全体）
上部工全体に腐食が見られ、安全対策の措置を講ずる必要がある。
（上部工）
床版に抜け落ち、高欄に破損が見られる。
（下部工）
主桁全体に錆が生じているが、板厚減少は見られない。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H8道示（復旧仕様含む）","Ａ種の橋",,,,,,"1",,,,,"不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","損傷度Ⅳ又はⅢ以下","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.95908,137.80400","BR0-202151-00024",,,,"鳥居峠線338号橋","(ﾄﾘｲﾄｳｹﾞ338ｺﾞｳﾊｼ)","市道鳥居峠２号線","市町村道","2002",,"2002","橋","12.1","1","1.5","⑧Ｈ型鋼橋（継手なし）_Ｈ形鋼（非合成）","鋼橋","桁橋(H桁)","重力式橋台","直接基礎",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","35.95908","137.80400","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2021","202106","Ⅰ",,"鳥居峠2号線_鳥居峠338号橋.xlsx","橋梁の機能低下となる損傷は見られないため、健全とする。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H8道示（復旧仕様含む）","Ａ種の橋",,,,,,"1",,,,,"不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","損傷度Ⅳ又はⅢ以下","直橋","未実施",,,"26%以上",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.12096,137.90619","BR0-202151-00025",,,,"新田橋","(ｼﾝﾃﾞﾝﾊﾞｼ)","市道（１級）岩垂新田線","市町村道","1969",,"1969","橋","11.0","1","4.0","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.12096","137.90619","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202103","Ⅱ","岩垂新田線_新田橋.xlsx","岩垂新田線_新田橋.xlsx","主桁に鉄筋露出、床版に遊離石灰が生じている。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.13697,137.96594","BR0-202151-00026",,,,"千本原橋","(ｾﾝﾎﾞﾝﾊﾞﾗﾊｼ)","市道田川南熊井高出線","市町村道","1979",,"1979","橋","11.0","1","5.0","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","逆Ｔ式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.13697","137.96594","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202012","Ⅱ",,"田川南熊井高出線_千本原橋.xlsx","橋面に路面の凹凸が生じている。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.13635,137.96900","BR0-202151-00027",,,,"下田中橋","(ｼﾓﾀﾅｶﾊﾞｼ)","市道北熊井高出横１号線","市町村道","1979",,"1979","橋","11.0","1","5.0","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","逆Ｔ式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.13635","137.96900","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202012","Ⅱ",,"北熊井高出横1号線_下田中橋.xlsx","主桁に遊離石灰、橋面に舗装ひびわれ、地覆に変形・欠損が生じている。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.13482,137.97069","BR0-202151-00028",,,,"上田中橋","(ｶﾐﾀﾅｶﾊﾞｼ)","市道（１級）北熊井高出横２号線","市町村道","1979",,"1979","橋","10.8","1","4.5","④ＰＣ橋_ＰＣ床版橋（その他）","PC橋","床版橋","重力式橋台","直接基礎",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.13482","137.97069","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202103","Ⅱ","市道北熊井高出横２号線_上田中橋.xlsx.xlsx","北熊井高出横２号線_上田中橋.xlsx","主桁にひびわれ・PC鋼材露出、床版に遊離石灰、舗装にひびわれ･舗装Coうき、排水に土砂詰まりが生じている。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.12974,137.97570","BR0-202151-00029",,,,"細田橋","(ﾎｿﾀﾞﾊﾞｼ)","市道（１級）諏訪神社大沢線","市町村道","1980",,"1980","橋","10.8","1","5.0","④ＰＣ橋_ＰＣ床版橋（その他）","PC橋","床版橋","逆Ｔ式橋台","直接基礎",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.12974","137.97570","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202012","Ⅱ",,"町区上西条線_細田橋.xlsx","床版（間詰部）や橋台に遊離石灰が生じている。橋面上に路面の凹凸が生じている。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.09953,137.88926","BR0-202151-00030",,,,"宮沢橋","(ﾐﾔｻﾞﾜﾊﾞｼ)","市道小曽部神社前線","市町村道","1978",,"1978","橋","10.8","1","3.0","④ＰＣ橋_プレテンＴ桁","PC橋","桁橋(T桁)","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.09953","137.88926","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2023","202307","Ⅱ","市道小曽部神社前線_宮沢橋.xlsx","市道小曽部神社前線_宮沢橋.xlsx","主桁に鉄筋露出が生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.10196,137.96878","BR0-202151-00031",,,,"押田橋","(ｵｼﾀﾞﾊﾞｼ)","市道（２級）国鉄側道線","市町村道","1980",,"1980","橋","10.7","1","4.5","⑧Ｈ型鋼橋（継手なし）_Ｈ形鋼（合成）","鋼橋","桁橋(H桁(合成))","逆Ｔ式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.10196","137.96878","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202012","Ⅱ","市道国鉄側道線_押田橋.xlsx","国鉄側道線_押田橋.xlsx","主桁、横桁端部に腐食、床版に剥離・鉄筋露出、下部工にひびわれが発生している。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
