"施設ID","作業用番号","作業内容フラグ_区分","作業内容フラグ_内訳","作業内容フラグ_内訳補足","施設名","施設名_ﾌﾘｶﾞﾅ","路線名","道路種別","架設年度_西暦","架設年度_推測","供用年度_西暦","橋梁種別","橋長(m)","径間数","幅員(m)","上部構造形式","上部工（使用材料）","上部工（構造形式）","下部構造形式","基礎形式","溝橋(ｶﾙﾊﾞｰﾄ)","道路管理者_区分","道路管理者_名称","道路管理者_管理事務所名","行政区域_都道府県名","行政区域_市区町村名","起点側位置_緯度","起点側位置_経度","距離標(KP)","上り・下り線","当該道路_緊急輸送路","道路橋下状況_道路_緊急輸送路","道路橋下状況_道路_道路管理者","道路橋下状況_鉄道","代替路の有無","自専道/一般道","高規格幹線道路区分","占用物件(名称)","施設諸元_備考","点検記録_点検実施年度","点検記録_点検実施年月","点検記録_判定区分","過去の点検表記録様式ファイル名","点検表記録様式ファイル名","所見等(任意)","長寿命化修繕計画","点検・修繕_備考","確認書記載_点検・修繕計画_2019","確認書記載_点検・修繕計画_2020","確認書記載_点検・修繕計画_2021","確認書記載_点検・修繕計画_2022","確認書記載_点検・修繕計画_2023","確認書記載_点検・修繕計画_2024","確認書記載_点検・修繕計画_2025","確認書記載_点検・修繕計画_2026","確認書記載_点検・修繕計画_2027","確認書記載_点検・修繕計画_2028","確認書記載_点検方法","確認書記載_修繕方法","確認書記載_点検済分類","確認書記載_跨線部判定結果","確認書記載_修繕済分類","確認書記載_跨線部再判定結果","確認書に点検時期の記載がない理由","跨線対象_鉄道_JR_1","跨線対象_鉄道_JR_2","跨線対象_鉄道_JR_3","跨線対象_鉄道_JR_4","跨線対象_鉄道_大手民鉄_1","跨線対象_鉄道_大手民鉄_2","跨線対象_鉄道_大手民鉄_3","跨線対象_鉄道_準大手_1","跨線対象_鉄道_準大手_2","跨線対象_鉄道_公営_1","跨線対象_鉄道_公営_2","跨線対象_鉄道_中小民鉄_1","跨線対象_鉄道_中小民鉄_2","跨線対象_鉄道_中小民鉄_3","跨線対象_鉄道_中小民鉄転換鉄道等_1","跨線対象_鉄道_中小民鉄転換鉄道等_2","跨線対象_鉄道_貨物鉄道(JR以外）_1","跨線対象_鉄道_貨物鉄道(JR以外）_2","跨線対象_鉄道_モノレール_1","跨線対象_鉄道_モノレール_2","跨線対象_鉄道_新交通システム_1","跨線対象_鉄道_新交通システム_2","跨線対象_鉄道_鋼索鉄道_1","跨線対象_鉄道_鋼索鉄道_2","跨線対象_鉄道_無軌条電車_1","跨線対象_鉄道_無軌条電車_2","跨線対象_軌道_公営_1","跨線対象_軌道_公営_2","跨線対象_軌道_中小民鉄_1","跨線対象_軌道_中小民鉄_2","跨線対象_軌道_モノレール_1","跨線対象_軌道_モノレール_2","跨線対象_軌道_新交通システム_1","跨線対象_軌道_新交通システム_2","跨線対象_その他","通行規制_規制内容","通行規制_規制内容_詳細","通行規制_新規追加","通行規制_規制内容変更","通行規制_開始年度","通行規制_規制までの橋齢","規制解除（予定）年度","規制原因_自由入力","通行規制_原因コード","通行規制_原因_具体的内容の分類","通行規制_原因_詳細","補修等実施状況","補修等実施予定時期","補修等実施予定年月","撤去措置区分","新設設計時の適用基準","橋の重要度","耐震補強の状況","性能３を満たすための対策状況","性能３を満たすための対策完了目標年度","性能２を満たすための対策状況","性能２を満たすための対策完了目標年度","橋種_一般橋","橋種_特殊橋_トラス橋","橋種_特殊橋_吊り橋","橋種_特殊橋_斜張橋","橋種_特殊橋_その他特殊橋梁","対策メニュー_基礎（フーチング含む）","対策メニュー_橋台","対策メニュー_橋脚","対策メニュー_橋脚_うち段落とし部","縁対策メニュー_縁端拡幅","対策メニュー_落橋防止構造","対策メニュー_変位制限構造（横変位拘束構造）","対策メニュー_支承交換","対策メニュー_段差防止構造","対策メニュー_上部工補強","対策メニュー_その他","図面の有無","基礎の耐震補強_適用基準・図面類","基礎の耐震補強_基礎の照査結果","基礎の耐震補強_液状化エリア","基礎の耐震補強_簡易判定","単径間の橋梁_種類","単径間の橋梁_照査の有無","ロッキング橋脚を有する橋梁","パイルベント橋脚を有する橋梁","全国地震予想地図での発生確率","跨道橋_用途種別","跨道橋の状況_現在未使用","跨道橋の状況_今後の利用","跨道橋の状況_撤去計画の有無","跨道橋の状況_撤去計画無しの理由","跨道橋下の管理者_会社名","跨道橋下の管理者_支社名","跨道橋下の管理者_事務所名","跨道橋下の路線情報_路線区別","跨道橋下の路線情報_高速道路等名称","位置情報_IC間_自","位置情報_IC間_至","位置情報_KP","跨線橋下管理者との管理協定の締結","管理協定_無しの理由","点検実施状況","点検を委託で実施","点検方法","跨線橋下管理者との共有","点検結果_最新の点検時期","点検結果_5年以内の対策","修繕の内容_はく落対策_実施状況","修繕の内容_壁高欄補修_実施状況","修繕の内容_コンクリたたき落とし_実施状況","修繕の内容_塗替塗装_実施状況","修繕の内容_クラック補修_実施状況","修繕の内容_架替_実施状況","修繕の内容_その他_具体的内容","修繕の内容_その他_実施状況","修繕の内容_未実施の理由","耐震補強_実施状況","耐震未照査_該当","耐震未照査_照査実施計画年度","未移管跨線橋_該当","未移管跨線橋_区分","要請（公表）するべきもの","本来管理者_区分","本来管理者名（移管予定先）","移管後_道路法上の道路_該当","移管後_用途種別","移管状況","移管時期"
"36.28288,138.01096","BR0-202029-00011",,,,"無名橋（１２０１２）","(ﾑﾒｲﾊﾞｼ(12012)","市道２１９６号線","市町村道","不明","1981～1990年",,"橋","3.0","1","3.1","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.28288","138.01096","無し","上下線","指定無し","×",,"無し","有","一般道",,"水道",,"2024","202501","Ⅱ","市道2196号線_無名橋(12012).xlsx","市道2196号線_無名橋（12012）.xlsx","【上部構造】
 　形式はRC床板である。
 　床板に、剥離が見られる。前回点検より、損傷の進捗が進んでいるので、予防保全の観点から措置を講ずることが望ましい。
【下部構造】
　下部構造は護岸工により確認できない。現状は定期点検による経過観察を行い、状況を把握することが望ましい。想定される事象（地震）発生時には護岸を注意して点検する必用がある。
【上下部接続部】
　目立った損傷なく健全である。
【その他】
 　地覆の損傷が見られる。予防保全の観点から措置を講ずることが望ましい。
【総合評価】
　床板に剥離及び地覆の損傷については、現時点では、想定される事象には影響ないと思われるが、予防保全の観点から措置を講ずることが望ましい。また、下部構造が護岸により確認できず、上部工が護岸の上に設置されている可能性もあるため、橋梁の健全性区分は「Ⅱ」判定とした。今後も定期点検による経過観察を行い、劣化の進行状況を把握し、状況に応じて予防保全的な対策をとることが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H27年度実施済",,,,,,,,,,,,,
"36.27994,138.01361","BR0-202029-00012",,,,"本村橋（１２０１３）","(ﾎﾝﾑﾗﾊﾞｼ)","市道２１９５号線","市町村道","1994",,"1994","橋","26.0","1","5.0","④ＰＣ橋_プレテンＴ桁","PC橋","桁橋(T桁)","重力式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.27994","138.01361","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","無し",,"2022","202212","Ⅱ","市道2195号線_本村橋.xlsx","市道2195号線_本村橋.xlsx","伸縮装置の後打ちコンクリートに欠損が生じている。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H2道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.27248,137.94804","BR0-202029-00013",,,,"坂下こ線道路橋（１２０１４）","(ｻｶｼﾀｺｾﾝﾄﾞｳﾛｷｮｳ)","市道１７６１号線","市町村道","1991",,"1991","高架橋","30.1","1","4.0","①鋼橋(ボルト又は鋼溶継手)_Ｉ桁（不明）","鋼橋","桁橋(I桁)","逆Ｔ式橋台","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.27248","137.94804","無し","上下線","指定無し","×",,"その他鉄道","有","一般道","該当しない","無し",,"2023","202310","Ⅲ","市道1761号線_坂下こ線道路橋.xlsx","市道1761号線_坂下こ線道路橋.xlsx","地覆に木片混入による剥離が生じている。橋梁下は鉄道施設であり、落下防止のための措置を要する。","○",,,,,,"〇△",,,,,,"○","○","全体","Ⅲ",,,,"東日本旅客鉄道",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H2道示","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"26%以上",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.28496,137.98654","BR0-202029-00014",,,,"無名橋（１２０６６）","(ﾑﾒｲﾊﾞｼ(12066)","市道１２４９号線","市町村道","1988",,,"橋","2.6","1","2.7","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.28496","137.98654","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2024","202501","Ⅱ","市道1249号線_無名橋(12066).xlsx","市道1249号線_無名橋（12066）.xlsx","【上部構造】
 　形式はRC床板である。
　 前回点検時にあった、剥離、クラック等は修繕済みであった。
 　目立った損傷なく健全である。
【下部構造】
　前回点検時にあった、クラック等は修繕済みであった。
   下部構造は護岸工により確認できない。現状は定期点検による経過観察を行い、状況を把握することが望ましい。想定される事象（地震）発生時には護岸を注意して点検する必用がある。
【上下部接続部】
　目地部のコンクリートがジャンカしている。
【総合評価】
　下部構造が護岸により確認できず、上部工が護岸の上に設置されている可能性もあるため、橋梁の健全性区分は「Ⅱ」判定とした。
　今後も定期点検による経過観察を行い、劣化の進行状況を把握し、状況に応じて予防保全的な対策をとることが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H27年度実施済",,,,,,,,,,,,,
"36.26763,137.94154","BR0-202029-00015",,,,"平瀬橋（１３００８）","(ﾋﾗｾﾊﾞｼ)","市道８０６４号線","市町村道","1998",,"1998","橋","14.4","1","9.1","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","逆Ｔ式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.26763","137.94154","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","水道",,"2024","202411","Ⅱ","市道 8064号線_平瀬橋.xlsx","市道 8064号線_平瀬橋.xlsx","（１）部材毎の評価
　・主   桁：Ⅰ
　・横   桁：Ⅰ
　・床   版：Ⅱ （床版ひびわれ→乾燥収縮）
　・下部工：Ⅱ （ひびわれ→乾燥収縮）
　・支   承：Ⅰ
　・その他：Ⅱ （排水装置→腐食）

（２）損傷等の状況
　・床版、下部工にひびわれが生じている。

（３）技術的な評価結果からの特筆すべき事項
　・支承がタイプＡであり、地震時には破損する恐れがあるが桁かかり長は確保されている。
　　（必要桁かかり長≒0.77m＜現桁かかり長0.77m）","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H8道示（復旧仕様含む）","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","損傷度Ⅳ又はⅢ以下",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.26616,137.94130","BR0-202029-00016",,,,"無名橋（１３００９）","(ﾑﾒｲﾊﾞｼ(13009)","市道８５８８号線","市町村道","不明","1981～1990年",,"橋","2.7","1","3.5","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","●","市区町村","松本市","松本市","長野県","松本市","36.26616","137.94130","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2024","202410","Ⅰ","市道8588号線_無名橋13009.xlsx","市道8588号線_無名橋(13009).xlsx","【上部構造】
　RC現場打ボックスカルバートの溝橋である。
　頂版は、前回点検からの損傷の進行はほとんど見られず、W0.10～0.20mmのひびわれが数本見られる程度である。現時点では想定される事象への影響はないと判断される。
【下部構造】
　側壁は、前回点検からの損傷の進行はほとんど見られず、W0.15mmのひびわれ散見される程度である。底版は、現状異状が見られない。現時点では想定される事象への影響はないと判断される。
【上下部接合部】
　ハンチ部は、頂版からのひびわれの延長が見られる程度である。現時点では想定される事象への影響はないと判断される。
【総合評価】
　全体的に前回点検からの損傷の進行は見られない。損傷は軽微で、交通量も少なく利用環境が良好なことから、橋梁の健全性区分は「Ⅰ」判定とした。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H26年度実施済",,,,,,,,,,,,,
"36.26419,137.93923","BR0-202029-00017",,,,"無名橋（１３０１０）","(ﾑﾒｲﾊﾞｼ(13010)","市道８５８６号線","市町村道","不明","1961～1970年",,"橋","2.7","1","2.7","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","●","市区町村","松本市","松本市","長野県","松本市","36.26419","137.93923","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2024","202410","Ⅰ","市道8586号線_無名橋13010.xlsx","市道8586号線_無名橋(13010).xlsx","【上部構造】
　RC現場打ボックスカルバートの溝橋である。
　現状、頂版に異常は見られない。現時点では想定される事象への影響はないと判断される。
【下部構造】
　側壁は、前回点検からの損傷の進行はほとんど見られず、排水孔からの排水による摩耗が原因の表面劣化程度である。底版は、現状異常が見られない。現時点では想定される事象への影響はないと判断される。
【上下部接合部】
　現状、ハンチ部に異常は見られない。現時点では想定される事象への影響はないと判断される。
【総合評価】
　全体的に前回点検からの損傷の進行は見られない。損傷は軽微で、交通量も少なく利用環境が良好なことから、橋梁の健全性区分は「Ⅰ」判定とした。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H26年度実施済",,,,,,,,,,,,,
"36.26467,137.94357","BR0-202029-00018",,,,"拾ヶ堰橋（１３０１１）","(ｼﾞｭｯｶｾｷﾞﾊﾞｼ)","市道８１０２号線","市町村道","1972",,"1972","橋","14.5","1","6.9","④ＰＣ橋_ＰＣ桁橋（その他）","PC橋","桁橋","重力式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.26467","137.94357","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","水道",,"2024","202410","Ⅱ","市道 18102号線_拾ケ堰橋.xlsx","市道 8102号線_拾ケ堰橋.xlsx","（１）部材毎の評価
　・主   桁：Ⅱ （漏水）
　・横   桁：Ⅰ
　・床   版：Ⅱ （漏水）
　・下部工：Ⅰ
　・支   承：Ⅰ
　・その他：Ⅱ （地覆：遊離石灰→乾燥収縮）

（２）損傷等の状況
　・主桁と床版に漏水が生じている。

（３）技術的な評価結果からの特筆すべき事項
　・支承がタイプＡであり、地震時には破損する恐れがある。
　・桁掛かり長が不足している。（必要桁かかり長≒0.77m＞現桁かかり0.69m）","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.26040,137.93640","BR0-202029-00019",,,,"無名橋（１３０１２）","(ﾑﾒｲﾊﾞｼ(13012)","市道８０５９号線","市町村道","不明","1971～1980年",,"橋","4.0","1","4.0","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.26040","137.93640","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2022","202212","Ⅱ","市道8059号線_無名橋(13012)-2017.xlsx","市道8059号線_無名橋(13012).xlsx","予防保全の観点から措置を講ずることが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.25767,137.94147","BR0-202029-00020",,,,"北方橋（１３０１３）","(ｷﾀｶﾀﾊﾞｼ)","市道８５７４号線","市町村道","不明","1981～1990年",,"橋","4.2","1","6.9","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.25767","137.94147","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2022","202212","Ⅱ","市道8574号線_無名橋(13013)-2017.xlsx","市道8574号線_北方橋(13013).xlsx","構造物の機能には支障を生じていないが、予防保全の観点から措置を講ずることが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.25717,137.94199","BR0-202029-00021",,,,"学北橋（１３０１４）","(ｶﾞｸﾎｸﾊﾞｼ)","市道８１０２号線","市町村道","1971",,"1971","橋","9.1","2","7.3","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.25717","137.94199","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","電気",,"2024","202410","Ⅱ","市道 8102号線_学北橋.xlsx","市道 8102号線_学北橋.xlsx","（１）部材毎の評価
　・主   桁：Ⅰ
　・横   桁： -
　・床   版： -
　・下部工：Ⅱ （ひびわれ→ASR）
　・支   承：Ⅰ
　・その他：Ⅱ （地覆：遊離石灰→乾燥収縮）

（２）損傷等の状況
　・下部工にひびわれ、遊離石灰が生じている。

（３）技術的な評価結果からの特筆すべき事項
　・橋脚がL2地震（大地震）に対する設計がされておらず，耐震補強も未実施のため，地震時に致命的となる可能性がある。
　・支承がタイプＡであり、地震時には破損する恐れがある。
　・桁掛かり長が不足している。（必要桁かかり長≒0.72m＞現桁かかり0.53m）
　・基準径間長を満たしていないため、豪雨・出水時に何らかの変状が生じる可能性がある","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.25886,137.94448","BR0-202029-00022",,,,"無名橋（１３０１５）","(ﾑﾒｲﾊﾞｼ(13015)","市道８１１５号線","市町村道","1996",,,"橋","2.6","1","5.0","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","市区町村","松本市","松本市","長野県","松本市","36.25886","137.94448","無し","上下線","指定無し","×",,"無し","有","一般道",,"水道",,"2022","202301","Ⅱ","市道8115号線_無名橋(13015)-2017.xlsx","市道8115号線_無名橋(13015).xlsx","予防保全の観点から措置を講ずることが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H2道示","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.25532,137.94384","BR0-202029-00023",,,,"町中央橋（１３０１６）","(ﾏﾁﾁｭｳｵｳﾊﾞｼ)","市道８５８２号線","市町村道","1971",,"1971","橋","8.1","1","4.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.25532","137.94384","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","水道",,"2024","202501","Ⅰ","市道 8582号線_町中央橋.xlsx","市道8582号線_町中央橋（13016）.xlsx","【上部構造】
・地覆の欠損、高欄の腐食は前回点検において報告されたが、損傷の進行は見られない。
【下部構造】
・損傷は見受けられず、健全である。
【上下部接続部】
・損傷は見受けられず、健全である。
【伸縮装置】
・橋面舗装により、目視確認ができない状態。橋台及び上部工端部に漏水は確認されない。
【総合評価】
・排水装置が設置されていないため、雨水等は地覆付近に滞水、浸透したことでうきが生じたと思われる。現状の状態が進行すれば、主桁上面に何らかの変状が生じ、本橋の耐荷性能に影響を及ぼすことが考えられる。しかし、点検時においてうきは、端部のみで限定的であり橋面舗装のひび割れは軽微であるため、次回点検まで経過観察とし、健全性の区分を「Ⅰ」とする。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.25402,137.94340","BR0-202029-00024",,,,"無名橋（１３０１７）","(ﾑﾒｲﾊﾞｼ(13017)","市道８５５６号線","市町村道","1991",,,"橋","4.0","1","8.4","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","市区町村","松本市","松本市","長野県","松本市","36.25402","137.94340","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2022","202301","Ⅰ","市道8556号線_無名橋(13017)-2017.xlsx","市道8556号線_無名橋(13017).xlsx",,"○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H2道示","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.25152,137.94383","BR0-202029-00025",,,,"無名橋（１３０１９）","(ﾑﾒｲﾊﾞｼ(13019)","市道８５５３号線","市町村道","1983",,,"橋","4.0","1","4.0","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","市区町村","松本市","松本市","長野県","松本市","36.25152","137.94383","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2022","202212","Ⅰ","市道8553号線_無名橋(13019)-2017.xlsx","市道8553号線_無名橋(13019).xlsx","損傷は見られず、健全である","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.25043,137.94423","BR0-202029-00026",,,,"無名橋（１３０２０）","(ﾑﾒｲﾊﾞｼ(13020)","市道８５４９号線","市町村道","不明","1981～1990年",,"橋","4.1","1","5.0","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","市区町村","松本市","松本市","長野県","松本市","36.25043","137.94423","無し","上下線","指定無し","×",,"無し","有","一般道",,"水道",,"2022","202212","Ⅰ","市道8656号線_無名橋(13020)-2017.xlsx","市道8549号線_無名橋(13020).xlsx","特に損傷は見られない","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.24746,137.94407","BR0-202029-00027",,,,"無名橋（１３０２１）","(ﾑﾒｲﾊﾞｼ(13021)","市道８０７９号線","市町村道","不明","1961～1970年",,"橋","3.2","1","3.6","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎","○","市区町村","松本市","松本市","長野県","松本市","36.24746","137.94407","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2024","202410","Ⅱ","市道8079号線_無名橋(13021).xlsx","市道8079号線_無名橋(13021).xlsx","【上部構造】
　形式はRC床版である。
　主桁下面全体に、施工と経年が原因の表面劣化が見られ、凹凸が目立つ箇所が一部に見られる。前回点検からの損傷の進行は、ほとんど見られない。床版内への水の侵入が見られず、現時点では想定される事象への影響はないと判断されるが、必要に応じて予防保全的な対策が望ましい。
【下部構造】
　コンクリート橋台である。
　前回点検で見られた洗掘や、流水による摩耗部分については、根固め工が施工されたことにより解消されている。損傷の進行はほとんど見られない。現現時点では想定される事象への影響はないと判断される。
【上下部接合部】
　現状異状は見られない。現時点では想定される事象への影響はないと判断される。
【総合評価】
　前回点検からの大きな損傷の進行は見られないが、主桁下面の表面劣化は、施工状態からも推定される通り経過年数が長く、今後の損傷の進行が懸念されことから橋梁の健全性区分は「Ⅱ」と判定した。今後も定期点検による経過観察を行い、劣化の進行状況を把握し、状況に応じて予防保全的な対策をとることが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
