"施設ID","作業用番号","作業内容フラグ_区分","作業内容フラグ_内訳","作業内容フラグ_内訳補足","施設名","施設名_ﾌﾘｶﾞﾅ","路線名","道路種別","架設年度_西暦","架設年度_推測","供用年度_西暦","橋梁種別","橋長(m)","径間数","幅員(m)","上部構造形式","上部工（使用材料）","上部工（構造形式）","下部構造形式","基礎形式","溝橋(ｶﾙﾊﾞｰﾄ)","道路管理者_区分","道路管理者_名称","道路管理者_管理事務所名","行政区域_都道府県名","行政区域_市区町村名","起点側位置_緯度","起点側位置_経度","距離標(KP)","上り・下り線","当該道路_緊急輸送路","道路橋下状況_道路_緊急輸送路","道路橋下状況_道路_道路管理者","道路橋下状況_鉄道","代替路の有無","自専道/一般道","高規格幹線道路区分","占用物件(名称)","施設諸元_備考","点検記録_点検実施年度","点検記録_点検実施年月","点検記録_判定区分","過去の点検表記録様式ファイル名","点検表記録様式ファイル名","所見等(任意)","長寿命化修繕計画","点検・修繕_備考","確認書記載_点検・修繕計画_2019","確認書記載_点検・修繕計画_2020","確認書記載_点検・修繕計画_2021","確認書記載_点検・修繕計画_2022","確認書記載_点検・修繕計画_2023","確認書記載_点検・修繕計画_2024","確認書記載_点検・修繕計画_2025","確認書記載_点検・修繕計画_2026","確認書記載_点検・修繕計画_2027","確認書記載_点検・修繕計画_2028","確認書記載_点検方法","確認書記載_修繕方法","確認書記載_点検済分類","確認書記載_跨線部判定結果","確認書記載_修繕済分類","確認書記載_跨線部再判定結果","確認書に点検時期の記載がない理由","跨線対象_鉄道_JR_1","跨線対象_鉄道_JR_2","跨線対象_鉄道_JR_3","跨線対象_鉄道_JR_4","跨線対象_鉄道_大手民鉄_1","跨線対象_鉄道_大手民鉄_2","跨線対象_鉄道_大手民鉄_3","跨線対象_鉄道_準大手_1","跨線対象_鉄道_準大手_2","跨線対象_鉄道_公営_1","跨線対象_鉄道_公営_2","跨線対象_鉄道_中小民鉄_1","跨線対象_鉄道_中小民鉄_2","跨線対象_鉄道_中小民鉄_3","跨線対象_鉄道_中小民鉄転換鉄道等_1","跨線対象_鉄道_中小民鉄転換鉄道等_2","跨線対象_鉄道_貨物鉄道(JR以外）_1","跨線対象_鉄道_貨物鉄道(JR以外）_2","跨線対象_鉄道_モノレール_1","跨線対象_鉄道_モノレール_2","跨線対象_鉄道_新交通システム_1","跨線対象_鉄道_新交通システム_2","跨線対象_鉄道_鋼索鉄道_1","跨線対象_鉄道_鋼索鉄道_2","跨線対象_鉄道_無軌条電車_1","跨線対象_鉄道_無軌条電車_2","跨線対象_軌道_公営_1","跨線対象_軌道_公営_2","跨線対象_軌道_中小民鉄_1","跨線対象_軌道_中小民鉄_2","跨線対象_軌道_モノレール_1","跨線対象_軌道_モノレール_2","跨線対象_軌道_新交通システム_1","跨線対象_軌道_新交通システム_2","跨線対象_その他","通行規制_規制内容","通行規制_規制内容_詳細","通行規制_新規追加","通行規制_規制内容変更","通行規制_開始年度","通行規制_規制までの橋齢","規制解除（予定）年度","規制原因_自由入力","通行規制_原因コード","通行規制_原因_具体的内容の分類","通行規制_原因_詳細","補修等実施状況","補修等実施予定時期","補修等実施予定年月","撤去措置区分","新設設計時の適用基準","橋の重要度","耐震補強の状況","性能３を満たすための対策状況","性能３を満たすための対策完了目標年度","性能２を満たすための対策状況","性能２を満たすための対策完了目標年度","橋種_一般橋","橋種_特殊橋_トラス橋","橋種_特殊橋_吊り橋","橋種_特殊橋_斜張橋","橋種_特殊橋_その他特殊橋梁","対策メニュー_基礎（フーチング含む）","対策メニュー_橋台","対策メニュー_橋脚","対策メニュー_橋脚_うち段落とし部","縁対策メニュー_縁端拡幅","対策メニュー_落橋防止構造","対策メニュー_変位制限構造（横変位拘束構造）","対策メニュー_支承交換","対策メニュー_段差防止構造","対策メニュー_上部工補強","対策メニュー_その他","図面の有無","基礎の耐震補強_適用基準・図面類","基礎の耐震補強_基礎の照査結果","基礎の耐震補強_液状化エリア","基礎の耐震補強_簡易判定","単径間の橋梁_種類","単径間の橋梁_照査の有無","ロッキング橋脚を有する橋梁","パイルベント橋脚を有する橋梁","全国地震予想地図での発生確率","跨道橋_用途種別","跨道橋の状況_現在未使用","跨道橋の状況_今後の利用","跨道橋の状況_撤去計画の有無","跨道橋の状況_撤去計画無しの理由","跨道橋下の管理者_会社名","跨道橋下の管理者_支社名","跨道橋下の管理者_事務所名","跨道橋下の路線情報_路線区別","跨道橋下の路線情報_高速道路等名称","位置情報_IC間_自","位置情報_IC間_至","位置情報_KP","跨線橋下管理者との管理協定の締結","管理協定_無しの理由","点検実施状況","点検を委託で実施","点検方法","跨線橋下管理者との共有","点検結果_最新の点検時期","点検結果_5年以内の対策","修繕の内容_はく落対策_実施状況","修繕の内容_壁高欄補修_実施状況","修繕の内容_コンクリたたき落とし_実施状況","修繕の内容_塗替塗装_実施状況","修繕の内容_クラック補修_実施状況","修繕の内容_架替_実施状況","修繕の内容_その他_具体的内容","修繕の内容_その他_実施状況","修繕の内容_未実施の理由","耐震補強_実施状況","耐震未照査_該当","耐震未照査_照査実施計画年度","未移管跨線橋_該当","未移管跨線橋_区分","要請（公表）するべきもの","本来管理者_区分","本来管理者名（移管予定先）","移管後_道路法上の道路_該当","移管後_用途種別","移管状況","移管時期"
"36.00875,138.49465","BR0-200000-00011",,,,"杣添橋","(ｿﾏｿﾞｴﾊｼ)","国道141号","一般国道（指定区間外）","1971",,,,"48.0","2","9.0","①鋼橋(ボルト又は鋼溶継手)_Ｉ桁（非合成）","鋼橋","桁橋(I桁)","逆Ｔ式橋台","直接基礎",,"都道府県","長野県","佐久建設事務所","長野県","南牧村","36.00875","138.49465","無し","上下線","一次","×",,"無し","有","一般道",,"水道、NTT",,"2021","202104","Ⅲ",,"141 141号_0006 杣添橋.xlsx","損傷箇所の補修が望ましい",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ｂ種の橋","性能2を満足",,,,,"1",,,,,,,,,"済み",,,,,,,,"不明",,"液状化の想定されるエリア外の橋梁",,,,,,"26%以上",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.01537,138.49048","BR0-200000-00012",,,,"高見沢橋","(ﾀｶﾐｻﾞﾜﾊｼ)","国道141号","一般国道（指定区間外）","1963",,,,"7.5","1","12.9","③ＲＣ橋_ＲＣ　Ｔ桁","RC橋","桁橋(T桁)","その他（橋台）","その他",,"都道府県","長野県","佐久建設事務所","長野県","南牧村","36.01537","138.49048","無し","上下線","一次","×",,"無し","無","一般道",,,,"2024","202411","Ⅱ","141 141号_0007 高見沢橋-2019.xlsx","高見沢橋.xlsx","（適宜、所見を記入）
供用後、62年が経過している。
前回同様に、経年劣化・補修材の劣化が散見された。
歩道部主桁07の垂直補剛材に、断面欠損が一部見られた。
致命的な状態となる可能性が低いものの、今後何らかの変状が生じる可能性がある為、措置を講ずることが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,"不明",,"液状化の想定されるエリア外の橋梁",,"直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.98500,138.48528","BR0-200000-00013",,,,"長橋","(ﾁｮｳﾊﾞｼ)","国道141号","一般国道（指定区間外）","1964",,,,"3.9","1","8.5","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","その他（橋台）","その他","○","都道府県","長野県","佐久建設事務所","長野県","南牧村","35.98500","138.48528","無し","上下線","一次","×",,"無し","有","一般道",,,,"2020","202102","Ⅱ",,"141 141号_0053 長橋.xlsx","主桁につららを伴う遊離石灰が見られる。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,"不明",,"液状化の想定されるエリア外の橋梁",,"直橋","未実施",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.03444,138.48028","BR0-200000-00014",,,,"高石川橋","(ﾀｶｲｼｶﾞﾜﾊｼ)","国道141号","一般国道（指定区間外）","1952",,,,"11.6","1","10.5","③ＲＣ橋_ＲＣ　Ｔ桁","RC橋","桁橋(T桁)","その他（橋台）","直接基礎",,"都道府県","長野県","佐久建設事務所","長野県","南牧村","36.03444","138.48028","無し","上下線","一次","×",,"無し","有","一般道",,,,"2020","202102","Ⅱ",,"141 141号_0009 高石川橋.xlsx","高欄の損傷が顕著であり、又、袖擁壁が橋台からはずれており補修が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,"不明",,"液状化の想定されるエリア外の橋梁",,"直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.03543,138.47758","BR0-200000-00015",,,,"湯川橋","(ﾕｶﾞﾜﾊｼ)","国道141号","一般国道（指定区間外）","1956",,,,"48.0","3","11.0","③ＲＣ橋_ＲＣ　Ｔ桁","RC橋","桁橋(T桁)","逆Ｔ式橋台","その他",,"都道府県","長野県","佐久建設事務所","長野県","南牧村","36.03543","138.47758","無し","上下線","一次","×",,"無し","有","一般道",,"水道",,"2020","202103","Ⅲ",,"141 141号_0010 湯川橋.xlsx","損傷箇所の補修が望ましい",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ｂ種の橋","性能2を満足",,,,,"1",,,,,,,,,,,,,,"済み",,,"不明",,"液状化の想定されるエリア外の橋梁",,,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.02556,138.48833","BR0-200000-00016",,,,"森下橋","(ﾓﾘｼﾀﾊｼ)","国道141号","一般国道（指定区間外）","1937",,,,"2.0","1","8.9","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","都道府県","長野県","佐久建設事務所","長野県","南牧村","36.02556","138.48833","無し","上下線","一次","×",,"無し","無","一般道",,,,"2024","202411","Ⅱ","141 141号_0011 森下橋-2019.xlsx","002_森下橋.xlsx","（適宜、所見を記入）
供用後、88年が経過している。
前回見られた経年劣化による損傷に、大きな進展は見られなかった。
歩道床版部の橋台石積みの状態について、次回点検の際にも注視する。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,"不明",,"液状化の想定されるエリア外の橋梁",,"直橋","未実施",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.03799,138.47294","BR0-200000-00017",,,,"神川橋","(ｶﾝｶﾞﾜﾊｼ)","国道141号","一般国道（指定区間外）","1961",,,,"13.5","1","7.4","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","その他（橋台）","その他",,"都道府県","長野県","佐久建設事務所","長野県","南牧村","36.03799","138.47294","無し","上下線","一次","×",,"その他鉄道","無","一般道",,,,"2023","202311","Ⅲ","国道141号_神川橋-2018.xlsx","141 141号_0012 神川橋.xlsx","床版や主桁には錆汁を伴う遊離石灰が確認された。遊間部はA1側が200mm、A2側が0mmと異常が確認された。早期の補修を講ずべき状態である。",,,,,,,,,,,,,"○",,,,,,,"東日本旅客鉄道",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,"不明",,"液状化の想定されるエリア外の橋梁",,"斜橋・曲線橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.04192,138.47134","BR0-200000-00018",,,,"大月橋","(ｵｵﾂｷﾊｼ)","国道141号","一般国道（指定区間外）","1957",,,,"12.0","1","9.0","③ＲＣ橋_アーチ橋","RC橋","アーチ橋","アーチ拱抬","直接基礎",,"都道府県","長野県","佐久建設事務所","長野県","南牧村","36.04192","138.47134","無し","上下線","一次","×",,"無し","有","一般道",,,,"2020","202103","Ⅲ",,"141 141号_0013 大月橋.xlsx","未補修部分が残されているため、経過観察を要する",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,"済み",,"不明",,"液状化の想定されるエリア外の橋梁",,"斜橋・曲線橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.07907,138.47887","BR0-200000-00019",,,,"鎰掛跨道橋","(ｶｷﾞｶｹｺﾄﾞｳﾊｼ)","国道141号","一般国道（指定区間外）","1974",,,,"4.0","1","9.7","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","都道府県","長野県","佐久建設事務所","長野県","小海町","36.07907","138.47887","無し","上下線","一次","指定無し","市区町村","無し","有","一般道",,,,"2021","202111","Ⅱ",,"022_鎰掛跨道橋.xlsx","前回同様、地覆の損傷が見られた。第三者への影響が懸念されるため、早期対応が望ましい。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,"不明",,"液状化の想定されるエリア外の橋梁",,"直橋","未実施",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.08581,138.47961","BR0-200000-00020",,,,"清水橋","(ｼﾐｽﾞﾊｼ)","国道141号","一般国道（指定区間外）","1972",,,,"48.0","1","10.5","①鋼橋(ボルト又は鋼溶継手)_箱桁（非合成）","鋼橋","桁橋(箱桁)","逆Ｔ式橋台","直接基礎",,"都道府県","長野県","佐久建設事務所","長野県","小海町","36.08581","138.47961","無し","上下線","一次","×",,"無し","有","一般道",,,,"2021","202112","Ⅲ",,"023_清水橋.xlsx","伸縮部からの漏水により下部工の損傷が前回よりも進行している。尚、F11Tボルトの抜け落ちは無い。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ｂ種の橋",,,,,,"1",,,,,,,,,"済み","済み",,,,"済み",,,"不明",,"液状化の想定されるエリア外の橋梁",,"斜橋・曲線橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.10166,138.48175","BR0-200000-00021",,,,"本間川橋","(ﾎﾝﾏｶﾞﾜﾊｼ)","国道141号","一般国道（指定区間外）","1972",,,,"13.5","1","12.2","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","その他（橋台）","直接基礎",,"都道府県","長野県","佐久建設事務所","長野県","小海町","36.10166","138.48175","無し","上下線","一次","×",,"無し","有","一般道",,,,"2023","202307","Ⅲ","国道141号_本間川橋.xlsx","03_本間川橋（国提出用）.XLSX","コンクリートの広範囲につらら状の遊離石灰が生じており『Ⅲ：早期措置段階』であるが、過年度業務からの進行もないため前回と同様『Ⅱ：予防措置段階』とする。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ｂ種の橋",,,,,,"1",,,,,,"済み",,,,,,,,,,,"不明",,"液状化の想定されるエリア外の橋梁",,"直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.11487,138.47310","BR0-200000-00022",,,,"三沢橋","(ﾐｻﾜﾊｼ)","国道141号","一般国道（指定区間外）","1973",,,,"4.2","1","10.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","その他（橋台）","直接基礎","○","都道府県","長野県","佐久建設事務所","長野県","小海町","36.11487","138.47310","無し","上下線","一次","×",,"無し","無","一般道",,,,"2024","202412","Ⅱ","141 141号_0017 三沢橋.xlsx","三沢橋.xlsx","（適宜、所見を記入）
供用後、52年が経過している。
全体的に経年劣化や凍害によるものと思われる損傷や、コールドジョイントによる損傷が見られた。
側壁02下流側面に洗堀が見られ、致命的な状態となる可能性が低いものの何らかの変状が生じる可能性がある為、措置を講ずることが望ましい。
また地覆01に欠損が見られ、付随する高欄01にはぐらつきは見られなかったものの、第三者被害が想定される為、措置を講ずることが望ましい。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,"不明",,"液状化の想定されるエリア外の橋梁",,"直橋","未実施",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.12957,138.47038","BR0-200000-00023",,,,"大石川橋","(ｵｵｲｼｶﾞﾜﾊｼ)","国道141号","一般国道（指定区間外）","2001",,,,"50.0","2","17.2","①鋼橋(ボルト又は鋼溶継手)_Ｉ桁（非合成）","鋼橋","桁橋(I桁)","その他（橋台）","直接基礎",,"都道府県","長野県","佐久建設事務所","長野県","佐久穂町","36.12957","138.47038","無し","上下線","一次","×",,"無し","有","一般道",,"NTT，水道、下水道",,"2020","202102","Ⅱ",,"141 141号_0018 大石川橋.xlsx","舗装が劣化しているが、概ね健全である",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H8道示（復旧仕様含む）","Ｂ種の橋","性能2を満足",,,,,"1",,,,,,,,,,,,,,,,"竣工図あり","不明",,"液状化の想定されるエリア外の橋梁",,,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.17011,138.48592","BR0-200000-00024",,,,"宿岩橋","(ﾔﾄﾞｲﾜﾊｼ)","国道141号","一般国道（指定区間外）","2011",,,,"14.6","1","9.5","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","その他（橋台）","直接基礎",,"都道府県","長野県","佐久建設事務所","長野県","佐久穂町","36.17011","138.48592","無し","上下線","一次","×",,"無し","有","一般道",,"水道",,"2020","202102","Ⅱ",,"141 141号_0019 宿岩橋.xlsx","床版(間詰コンクリート)から遊離石灰が出ており、今後の点検で注意深く観察する必要がある。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H14道示","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,"不明",,"液状化の想定されるエリア外の橋梁",,"直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.07049,138.38087","BR0-200000-00025",,,,"七倉橋","(ﾅﾅｸﾗﾊｼ)","国道299号","一般国道（指定区間外）","2001",,,,"16.5","1","9.2","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","逆Ｔ式橋台","直接基礎",,"都道府県","長野県","佐久建設事務所","長野県","佐久穂町","36.07049","138.38087","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2024","202412","Ⅱ","299 299号_0046 七倉橋-2019.xlsx","004_七倉橋.xlsx","（適宜、所見を記入）
供用後、24年が経過している。
前回点検から損傷に進展はなく、概ね健全である。
経過観察とする。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H2道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図あり","不明",,"液状化の想定されるエリア外の橋梁",,"直橋","未実施",,,"26%以上",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.07404,138.38194","BR0-200000-00026",,,,"八ケ嶺橋","(ﾔﾂｶﾞﾈﾊｼ)","国道299号","一般国道（指定区間外）","2000",,,,"110.5","3","8.5","①鋼橋(ボルト又は鋼溶継手)_ラーメン橋","鋼橋","ラーメン橋","逆Ｔ式橋台","場所打ぐい",,"都道府県","長野県","佐久建設事務所","長野県","佐久穂町","36.07404","138.38194","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2024","202501","Ⅲ","299 299号_0020 八ケ嶺橋-2019.xlsx","八ヶ嶺橋.xlsx","（適宜、所見を記入）
供用後、25年が経過している。
床版全体に、疲労や塩害によるものと思われる遊離石灰を伴なった床版ひびわれが見られた。
致命的な状態となる可能性が低いものの、何らかの変状が生じる可能性がある為、措置を講ずることが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H2道示","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図あり","不明",,"液状化の想定されるエリア外の橋梁",,,,,,"26%以上",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.11041,138.43769","BR0-200000-00027",,,,"大石橋","(ｵｵｲｼﾊｼ)","国道299号","一般国道（指定区間外）","1962",,,,"9.9","1","8.1","①鋼橋(ボルト又は鋼溶継手)_Ｉ桁（非合成）","鋼橋","桁橋(I桁)","控え壁式橋台","その他",,"都道府県","長野県","佐久建設事務所","長野県","佐久穂町","36.11041","138.43769","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2024","202411","Ⅱ","299 299号_0048 大石橋-2019.xlsx","006_大石橋.xlsx","（適宜、所見を記入）
供用後、63年が経過している。
前回同様に、RC床版部を中心に疲労や中性化と思われる遊離石灰を伴なったひびわれが見られた。
前回から大きな進展は見られず、致命的な状態となる可能性が低い為、経過観察とする。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,"済み",,"不明",,"液状化の想定されるエリア外の橋梁",,"直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.12779,138.45722","BR0-200000-00028",,,,"堂河原橋","(ﾄﾞｳｶﾞﾜﾗﾊｼ)","国道299号","一般国道（指定区間外）","1960",,,,"45.5","2","11.2","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","重力式橋台","直接基礎",,"都道府県","長野県","佐久建設事務所","長野県","佐久穂町","36.12779","138.45722","無し","上下線","指定無し","×",,"無し","有","一般道",,"NTT,佐久水道",,"2024","202412","Ⅱ","299 299号_0049 堂河原橋-2019.xlsx","007_堂河原橋.xlsx","（適宜、所見を記入）
供用後、65年が経過している。
橋脚雨掛かり部の一部にASRや凍害によるものと思われる遊離石灰を伴なったひびわれが見られた。
前回見られた、親柱の基部の破損に大きな進展は見られなかった。
致命的な状態となる可能性が低いものの、何らかの変状が生じる可能性がある為、措置を講ずることが望ましい。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ｂ種の橋",,,,,,"1",,,,,,,,,"済み",,,,,,,,"不明",,"液状化の想定されるエリア外の橋梁",,,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.15881,138.48262","BR0-200000-00029",,,,"南佐久大橋","(ﾐﾅﾐｻｸｵｵﾊｼ)","国道299号","一般国道（指定区間外）","1972",,,,"175.0","6","10.0","④ＰＣ橋_プレテンＴ桁","PC橋","桁橋(T桁)","逆Ｔ式橋台","直接基礎",,"都道府県","長野県","佐久建設事務所","長野県","佐久穂町","36.15881","138.48262","無し","上下線","指定無し","×",,"無し","有","一般道",,"NTT",,"2023","202307","Ⅱ","国道299号_南佐久大橋.xlsx","04_南佐久大橋（国提出用）.XLSX","う遊離石灰が生じており『Ⅲ：早期措置段階』であるが、排水管周辺に限定され、過年度業務からの進行もないため前回と同様『Ⅱ：予防措置段階』とする。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ｂ種の橋",,,,,,"1",,,,,,,"済み",,,,,,,,,"竣工図あり","不明",,"液状化の想定されるエリア外の橋梁",,,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.15528,138.48921","BR0-200000-00030",,,,"一の淵橋","(ｲﾁﾉﾌﾁﾊｼ)","国道299号","一般国道（指定区間外）","1961",,,,"28.1","1","9.7","③ＲＣ橋_ＲＣ　Ｔ桁","RC橋","桁橋(T桁)","重力式橋台","直接基礎",,"都道府県","長野県","佐久建設事務所","長野県","佐久穂町","36.15528","138.48921","無し","上下線","指定無し","×",,"無し","有","一般道",,"佐久町",,"2024","202412","Ⅱ","299 299号_0041 一の淵橋-2019.xlsx","008_一の淵橋.xlsx","（適宜、所見を記入）
供用後、64年が経過している。
前回見られた、主桁側面の漏水・型枠金具の錆汁や支承本体の腐食等に、大きな進展は見られなかった。
致命的な状態となる可能性が低いものと思われる為、経過観察とし、次回点検の際に注視する。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ｂ種の橋",,,,,,"1",,,,,,,,,"済み",,"済み",,,,,,"不明",,"液状化の想定されるエリア外の橋梁",,"斜橋・曲線橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.15145,138.50710","BR0-200000-00031",,,,"余地川橋","(ﾖｼﾞｶﾞﾜﾊｼ)","国道299号","一般国道（指定区間外）","1980",,,,"23.8","1","12.5","④ＰＣ橋_プレテンＴ桁","PC橋","桁橋(T桁)","半重力式橋台","直接基礎",,"都道府県","長野県","佐久建設事務所","長野県","佐久穂町","36.15145","138.50710","無し","上下線","指定無し","×",,"無し","有","一般道",,"NTT",,"2024","202411","Ⅱ","299 299号_0032 余地川橋-2019.xlsx","009_余地川橋.xlsx","（適宜、所見を記入）
供用後、45年が経過している。
前回見られた重機接触による主桁のPCシース材の露出は、補修されている。
A2橋台両端胸壁にASRによるものと思われるひびわれ・剥離が見られた。
伸縮装置01・02車道部に、車両通行の繰返し荷重の影響による後打ちコンクリートの欠損が見られた。
何らかの変状が生じる可能性がある為、措置を講ずることが望ましい。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ｂ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図あり","不明",,"液状化の想定されるエリア外の橋梁",,"斜橋・曲線橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
